ctd-u1,ctd-u2,ctd-u3,cst-u1,cst-u2,cst-u3,fct-u1,fct-u2,fct-u3,ftf-u1,ftf-u2,ftf-u3,energy
3.1340026048665743,1.0123480029506542,0.052798726134085025,3.427890012015367,3.1111439623661794,-0.6248537709536979,4.933657244365593,7.676377228138897,-0.6199582526569655,4.326672890829013,5.849336784144218,-0.33175815312094825,-925.109315049
3.6274748076585714,3.527729804021289,0.22907926393012146,3.6762959569817815,4.475751617793043,-0.22891100788559685,6.7492247219470345,15.483411311602266,-0.3886574273245526,5.955669981432407,14.138502492367321,-0.02922469507065948,-925.072901123
3.5244822891466625,2.4391648552561933,0.41449797228680013,3.768958063190532,4.322628097087083,-0.2654361331938522,6.37315033995344,12.650547694699387,-0.658675224127272,5.533244775983137,10.0489103044728,-0.2872994602555116,-925.166872201
3.0669762668734495,1.1089179695565348,0.07563532670659072,3.21121122374095,3.090540558881313,-0.14509809712473562,5.083403861303586,6.862349244274898,-0.8693948007808233,4.6105603991986275,6.740898506791879,-0.47385472761219566,-925.222157866
2.859015081613244,1.0634182909775345,-1.692854736876438,2.8360936992829187,1.4728615882146892,-1.7689047391418833,4.4267370473908905,4.918699965356119,-0.9018461761235027,4.199692200237435,4.599833234107405,-0.7993181107331347,-925.074984804
4.078843760420304,3.265848617054396,-0.33399052893531955,4.087427421742019,5.732160926175731,-0.2529268209849906,6.503676326891343,19.506989064884014,-0.05809512257792066,5.974353570831437,16.81228304703661,0.03614400042330209,-925.187822254
2.9282438862758715,0.4239320244198372,0.4593154404858676,3.280927280790194,2.8263227251099043,-0.477197185574222,4.618160137910173,5.334985300695998,-1.0926159246936566,3.765398881984084,4.534119905386301,-0.2672567566341232,-925.18192617
3.051166814006258,0.8722903049373707,-0.03041758607165192,3.192310350375557,2.181283331522247,-1.2257527776734816,4.993431377823224,7.8872077551666715,-0.601638323107884,4.298604328209876,5.694737843258502,-0.3605234879641804,-925.122290697
2.903042568461756,2.26646598047691,0.47107980841735414,2.9979376520315566,2.9699956353641634,-0.04342400989488901,5.427115462768583,9.255045517401452,-0.39505185374040946,5.209315407641379,8.985329288275734,-0.19344293670796542,-925.406086442
2.9370898307850033,1.21573020312349,-0.3318990624669714,2.9743826440195815,2.410179012700522,-0.5846920062322102,4.87902658323028,6.20357544378672,-0.8145629410983817,4.147869224618016,5.990391521932129,-0.09885207107451098,-925.178132831
3.2142266839500904,1.4230355972769837,-0.34728279555612335,3.225037649825567,2.757786456290951,-0.5796998280889449,5.31555016768198,7.355311194141798,-0.9134788794432981,5.020002358984713,7.270000908233048,-0.6029548563776335,-925.121429306
2.8571413550863687,1.8277055436154603,0.6371804300084534,2.900779175107688,2.1325802373684977,-0.4972416489331147,5.7766353150875815,8.669378267693288,-1.038360061904906,3.7167236110912194,6.979080639562483,0.7356531891833772,-925.259272157
3.47884707564258,2.3522847958057573,0.13541163118799332,3.510063776809761,4.05983910318971,-0.08408712212924428,6.228899576699882,11.842254340099762,-0.589481545463448,5.374635917978392,9.468090500520947,-0.2129089346503986,-925.11343329
3.374588431465533,2.1460920215246024,-0.09399371744997038,3.384317118678712,3.2355012224899675,-0.41012266628435545,5.95233511999122,9.03723453183211,-1.022885355694059,5.396439522457568,8.689931567867635,-0.6176106487394579,-925.159048416
3.0051323658625964,1.3253610675908323,-0.17562252843670317,3.1221128914927574,2.3954080701502676,-0.79512645521164,4.954645012353034,5.942264315909937,-1.0911218086762469,3.9371698031830875,5.5985855684274215,-0.12166679620628776,-925.23922586
3.4992287499997867,2.5176724351207405,-0.8082583995161468,3.481365069141867,2.9078991152783913,-1.1035961124080056,5.707323011593445,12.654282765675063,-0.34185139219436667,5.058838993681738,9.965397817813585,-0.06250193352995569,-925.144032999
2.7990209394570593,1.0018586377535919,0.7084379209440756,3.0052295063059438,2.747220963266721,0.02015033470769642,4.7077677385010706,6.818838040484875,-0.4037512667392479,4.5266013518862085,6.7209075110387975,-0.22744968586772535,-925.253592129
3.5232238463969714,2.7459249177735137,0.032892470634289385,3.587622533235335,3.8578992008178012,-0.3559271052931247,6.115165800591332,12.011438159597066,-0.45604805437896045,5.8118904158995734,12.1834866350222,-0.2187442776671174,-925.119244246
2.5438396798660197,0.8838807321706857,-0.48003365839651174,2.620286264027265,1.5767667000384733,-0.7744113698546444,4.103656163038659,4.641125565312519,-0.7075973810341766,3.7943693368107727,4.3330644008189125,-0.34730711711153356,-925.443323207
3.0172665861719747,1.989904983265452,-0.1037616821451968,3.0292402868293715,2.3609548275821766,-0.48255788476941996,5.380724157536758,8.862009440430104,-0.4597947254787292,4.949101682899609,7.941835909679156,-0.3345591717956992,-925.102421562
2.9144249886503073,1.6207064492552858,0.23843096095921182,3.0080722026787874,2.1399753713905016,-0.8765965659116917,5.165058242552099,8.376352101918986,-0.44787764850846595,4.68166191973115,8.387724293741426,0.0067636083290928345,-925.191555694
3.0647901604703796,0.5535611128959929,-0.6065449057590242,3.217359674457527,2.7610888313156354,-0.5720457555559321,4.498831541822698,5.8414515124372315,-0.6102955561226493,4.370706175448949,6.356542790412618,-0.35887208898318174,-925.15999867
3.7151471574511294,2.6717137678778156,0.18883598588011655,3.926705806945071,4.344566959499413,-0.5500608630732637,6.40587528715473,14.442635686707344,-0.3638747588256534,5.76456015513813,13.839692573710282,0.06423640438260578,-925.194445824
3.465842067917268,2.8637094585838603,0.7154717375393498,3.5987063618868085,3.402573759824616,-0.6372394791467698,6.887214316530553,13.979997392843375,-0.7611284410616035,5.210939074442289,12.356393350586188,0.47356102913201625,-925.091173475
3.390365938953504,1.7064481975176098,-0.24867297313841094,3.552468873564986,3.3273461824974793,-0.8278329993928535,5.529799761809238,11.77611343493613,-0.28678212182457624,4.740435408030959,9.45471473621684,0.033110565204282454,-925.186777763
2.7781977548660257,1.0016516860513753,-1.2864068074825965,2.769482388781531,1.4838784240786518,-1.4900236788454027,4.227750489912519,5.686800086278668,-0.4111261789594702,4.224643654293215,4.6638903093907995,-0.7341594473992952,-925.15146595
3.524753093537467,1.9282061682311369,0.15638224199922232,3.7439880964146193,3.6179525535484416,-0.8390127601792787,5.9610161592097235,12.144481973947787,-0.47379719503514706,5.167354340758883,10.421169703469824,-0.08687640292485842,-925.153960262
3.1803784578099967,1.7358468344574614,0.6880265364722398,3.3440024481898005,2.691977097641136,-0.806599111822891,5.942859490693815,10.471694196166087,-0.7226078982285514,4.5433127462474125,8.868091766662486,0.2884733330550475,-925.201073931
3.3817787105784842,2.5945180691606935,-0.38548552496245275,3.3815028158022837,2.959698634264688,-0.7477994748719435,5.804816308280143,9.176448580276022,-0.8344067793647738,5.672348760735318,9.834018702522433,-0.5627711011627505,-925.160486903
3.642118040629183,2.8696899374503055,-0.2972725125524395,3.692489045221928,3.8793495022159155,-0.5747046612236676,6.214677532773244,12.64166538805409,-0.48342139768255477,5.683344003083474,12.17101922026399,-0.11611046083913143,-925.116494685
2.924343366820179,1.2330897508136516,-0.16087638814058863,2.9790301967009336,2.02883273232914,-0.8956230744937401,4.822911229430019,7.115619148684373,-0.47673750558842176,4.71129771193188,6.627889204165645,-0.44400968511464506,-925.085009293
2.9287451250422087,1.7404294827918925,1.099304698573371,3.277219566297135,3.140669662278534,-0.3186490599198797,5.637384708202368,9.13782955185526,-0.642353359753283,4.731699527806915,8.855216941068074,0.023961738321853644,-924.95812598
2.6554105395121885,1.073461202668993,0.1067054949772518,2.8030479629666676,1.9114360962379056,-0.746395359256392,4.393718447595552,6.202870228416612,-0.4312320946785982,4.149149776658212,5.972850455938128,-0.12611603241836902,-925.359767661
3.944532225591315,3.8499069540321984,-0.12373892519740001,3.875448359184402,5.090406756441209,-0.11569685709571263,7.134129894389568,17.596227477003975,-0.5182479929522874,6.102817104046211,14.127517603646458,-0.042260223373386224,-925.187970778
3.09740262588335,2.1799504483389933,0.3870557225246486,3.2731408387148435,2.8385192252506752,-0.6896493061458159,5.9051469331558355,10.631440392918842,-0.6613764836658658,4.740965638330902,7.9655887479741825,0.03215152349673434,-925.157871367
2.638606219372985,0.7430742076867153,-0.6941514870924361,2.687332907008288,1.660547579797724,-0.7462945391094196,4.226556032648694,4.305573570582641,-1.1119957684411936,3.7292681739370805,4.6050646960849955,-0.4430407161923366,-925.300119187
3.1115573869965054,1.3520310231993504,0.10532124552460653,3.323058207071191,3.0779864700293422,-0.3067998479783778,5.205831053721834,6.38731586358919,-1.1211010814998403,4.4114624097430815,6.201638039915309,-0.4287860153643823,-925.171322192
3.507091934958531,2.8227372582391945,-0.48442266914817134,3.484800444388469,3.0928736330882094,-0.6593550327683725,6.100647147870384,11.329374311553353,-0.5161165579532206,5.804882973409379,13.302241503587855,-0.27654879830448775,-925.115393106
2.781845125532764,1.5176724832470618,1.3402247281673398,3.1693663874740317,3.3859427875636383,0.21689955909958292,5.48414359093388,7.913551884565682,-0.7980718081058816,4.427417935818093,7.43911946361072,0.18201133768421857,-925.209250456
3.4953122467845215,2.647762058184772,-0.27955749324523754,3.479246569313056,3.088029284441237,-0.714505359682188,6.326531991848515,12.175017843019148,-0.7344184817147241,5.323322505266443,11.386034569234624,-0.1208228653046996,-925.137164989
3.1504090694213334,2.5018648978972604,0.43908935921625886,3.3732026584701504,3.2750608972017523,-0.5192254327700816,5.866434380103912,12.135638275070818,-0.3106869878972245,4.907298111514363,9.934160294649644,0.10862212716791116,-925.107252798
2.340925904787457,0.6048502447183716,-1.0665845680037858,2.419247641635351,1.0100310109756188,-2.0479098110666,3.53957665353467,3.055904380132493,-0.9476294304270285,3.4151775613180413,3.116012339309012,-0.658782303446361,-925.449196158
2.3428231246370794,0.5266440313968384,-0.5271167430119235,2.54032002411036,1.304122168192076,-1.3431408092252572,3.693898143881851,3.372480516384393,-0.9227786598190713,3.353139632966139,2.763919111035238,-0.8361002189452001,-925.456772166
3.6740529287228005,3.4644193209810945,0.053178990903289855,3.7685610956527187,4.2648818965161785,-0.5428291722723115,6.7904527568534325,15.022840135346565,-0.5928301954588789,5.760424945561157,13.358730273162431,-0.025081014820726177,-925.190549378
3.3764098051222837,1.0108197070213987,0.12456525505205879,3.543623437395085,3.4172030935054165,-0.4427021044109186,5.398385050635958,9.570394821013952,-0.512971897650827,4.766203599580419,7.83761158487617,-0.21257733421265806,-925.070680974
3.0521377550348765,1.3737707084940831,0.623527162554581,3.3247600781704483,2.951239391919473,-0.6298661479313709,5.546827082166802,7.6602139312176325,-1.0662661244402645,4.327288158817647,5.444351748017518,-0.3870569422501219,-925.212285859
2.9043578505257637,1.4759909339411146,-0.06486534838871832,2.9877837915290546,2.496932345804732,-0.4762223412958407,4.9413699595122695,5.800502852956677,-1.1412377898817327,4.721136181854626,6.9494862672211495,-0.5514538675166983,-925.268883423
2.5313100078409883,0.9728881066890469,0.8926216180933945,2.7627194476142662,1.7813199941826252,-0.7009697148687584,4.756730092714298,5.71179801920812,-0.9998086483012637,3.432436871808058,4.431656944847304,0.4048057169842121,-925.343780775
3.133341053879956,1.6497971306728512,-0.1690671039110831,3.1798846783672134,2.74890759207922,-0.5860332047762312,5.301352789569699,8.693738592370229,-0.5438654154971848,4.8332882891171725,8.089956801694196,-0.12103729872917553,-925.2447683
3.3344285691497992,2.1855547618030338,-0.3918587258775498,3.337954954422686,2.789926758900907,-0.8327317034485556,5.718714873835209,10.823056353558519,-0.33154434798954874,4.968507861567155,10.079997064662424,-0.0563539112566337,-925.183670416
2.927045481604869,1.84498900211915,0.2936559203360408,3.0683880482353496,2.7982734245209593,-0.3014468953995614,5.2442588358013005,7.965855458631852,-0.5799630369422288,4.9064541160030295,8.705244753859207,-0.20819347392172466,-925.187167396
2.4981076399280213,0.8181529784069829,0.6945772583518706,2.718898015514937,1.7850259284603565,-0.6263035576743751,4.3343792466457405,5.667274941484085,-0.5128710919952255,3.8926919725380698,4.955883673349478,-0.16494586623829352,-925.350204869
2.834336579341855,1.2962729929153352,-0.5054264819368848,2.8064356151603147,1.845494008094424,-0.7352132337446112,5.0877069582884165,6.309568344155431,-1.109400920474338,3.678319391221668,4.919033962574891,0.0712872555045645,-925.110327231
2.4130157490682884,0.6325069703411256,-0.7683171282040979,2.5650534103087326,1.3750620915993323,-1.181344413819805,3.647193594548848,3.1499533820562604,-1.07687050817618,3.510647900864797,3.4155110696136766,-0.576139767362254,-925.449586226
3.028194669466709,1.1939287345437055,-0.5533845234682928,3.144256604904817,2.634421766168354,-0.6227217656553251,4.771822110767444,7.053601668660356,-0.47461948054141906,4.518196518030438,6.468390906384568,-0.3908647125855363,-925.081560503
3.5813659773970956,2.1702854617624596,-0.12767996164659076,3.6396448778534802,3.472202889529768,-0.7291851310048415,5.929905561286202,14.422100252164395,-0.2796655032815879,5.396283578168008,10.906964690171316,-0.10109175977751463,-925.149188591
3.381264794689242,1.9700824925929743,-0.21295801053314198,3.306504190281421,3.6657515066568918,0.05536829830032946,5.805346915161386,11.917624361468654,-0.5111071556928802,4.547351337542231,9.903177217279438,0.321975991451582,-925.193894739
2.8064606199132345,1.962423815046971,0.33023810863522035,2.8628256663401626,2.681226946575435,-0.04406082634752873,5.177359842711624,7.920677625044077,-0.5695067489230743,4.831932570803488,7.429265304451308,-0.31955291175522943,-925.315612853
2.9946249556325157,1.4051880412416957,0.17888239142339865,3.255536658202703,2.7963656853609997,-0.5504216366802683,4.88936473289542,6.524327271465707,-0.7898040703484731,4.794628970414749,6.943714696000691,-0.6016614443375821,-925.278521529
3.114772042152335,1.609875852878323,0.4241018143978432,3.4029218200297255,3.2717810077042353,-0.3767980051132562,5.428749746157789,7.628273470671857,-1.0076660367308639,5.039208522476701,7.169202418658071,-0.6789330236817531,-925.194624952
3.388185267692217,2.25540075929273,0.10011422548374424,3.480884252953969,3.682035189228672,-0.3596939162230253,5.919665764264409,11.278962631796714,-0.5186311516829998,5.271773435578763,11.691915998779816,0.01610988957386336,-925.122025503
3.434385989568244,1.7032650031811538,0.09647804741592061,3.493422629475076,4.2807276356487955,0.0714544044554199,5.856486697963961,9.95730108241449,-0.7006696387664116,5.1770502383715025,9.148399703745794,-0.1467731976571688,-925.192302167
3.003654061844353,1.7437018732215874,0.17756372026379585,3.0480718787809424,2.5391288116649307,-0.43548825485997217,5.33360708690214,8.715852485083738,-0.5136698265479457,4.843551294306694,8.1250350451048,-0.16189370085935123,-925.263590508
3.0120898752331158,1.1322950143550305,-0.23200269089970074,3.1031631845227774,2.509221107227089,-0.5703089020887787,4.790438954755919,6.758881922498597,-0.7025046277575255,4.615511681513692,5.394177711858165,-0.8524695808918648,-925.128685939
3.2795646389905135,1.61762240713865,-0.12426309108590594,3.300292373071655,3.050633007478499,-0.542717341148893,5.3809341353415725,10.365750250393388,-0.38556581016192454,4.959735544458485,9.775639081148544,-0.027337011932997406,-925.217723628
3.45138938441651,2.763002378150294,0.08081356989475992,3.492753055640492,3.229188963765295,-0.5674999795804654,6.4170845776475165,11.67592350581403,-0.7803640731221745,5.476573095420614,11.54297994787768,-0.1145275662091515,-925.197625842
3.2140515442850024,1.5197792598180762,0.1096234018757293,3.3389514320902167,3.328855513721077,-0.27225104725206106,5.414719399283659,7.889252114921655,-0.9747063135273778,4.758660983821866,6.1627348194614475,-0.7306566646676473,-925.100969965
3.136016524999664,2.427152567297412,0.3420762244812303,3.319288709071704,3.219183683671688,-0.4205721307354003,5.901243156542259,11.019972644961465,-0.4526394265015642,4.779364397639279,10.389818038853731,0.2788519882798464,-925.100067985
2.838012325502832,0.8341238567823698,-0.6548123411320914,2.9182722361309006,1.8823448915694894,-1.0850234241917611,4.269367528123638,5.576386401359658,-0.5403184918680732,4.137592467759533,5.606500089693512,-0.244897345120256,-925.169052288
3.013553829656426,1.1295695664707799,-0.32703162916296574,3.14638434678582,2.5619319566824785,-0.6228471234667329,4.925196912656851,6.3192460211087695,-0.8011824305391594,4.451965112378266,5.843336474994877,-0.40366561925823913,-925.153455857
2.8465264591378348,0.9054379831639274,0.2216769763571111,3.029807494010202,2.3384064093467107,-0.582090134849397,4.853225515227252,6.129639158281906,-0.8508053112803786,3.9186505364998356,5.252070960550909,-0.07835674996773323,-925.207529654
3.2189923204303184,1.6706372169885475,-0.30464841878091237,3.348421958086971,2.9368478321957325,-0.7717785315337178,5.302828719414985,7.609152432067,-0.9065638895066115,4.912989025105201,7.392938008622115,-0.553896365395864,-925.147738533
3.4365607677366876,1.860720295394821,0.06394909716809559,3.4412418889010636,3.2762867101421596,-0.5671086086161967,6.1756931359505,10.329260919595006,-0.945875748048756,4.924840801936244,8.629758138025961,-0.12701582086968732,-925.16423186
4.533064148415373,4.923290841721717,0.15454052025641624,4.534300067410034,6.456354632459418,-0.389259538668833,8.388320441576846,26.10465546937414,-0.4503546588235688,6.628280472653941,20.919593151651785,0.2156472621724596,-925.07794613
3.346796419757263,2.0531514307461562,-0.19168937460188343,3.352499321895389,3.2761987231066656,-0.4551539682079708,5.57330351917217,10.124786433190268,-0.35056447169089255,5.327256057363849,11.066539458985476,-0.13426715756868288,-925.221547112
3.856003615632279,1.3390128390117328,0.6982237790907981,4.0895991219758,6.762366778954024,-0.10698217548872402,6.1878052621890625,10.835954738312966,-0.9016964234981927,6.117709501328615,10.507920312447528,-0.8744737573758741,-924.793907331
3.121667850103548,2.4579029633675566,-0.42599779550854266,3.1012416608240576,2.6253204480597003,-0.4576061602265752,5.590288514867527,9.333527334607675,-0.5766633133111467,5.304872610427247,9.670169541207489,-0.28152597186107853,-925.178370756
2.962904589126352,2.065915856137075,0.2517524483798223,2.951059651341139,2.495163107738073,-0.32650571689790375,5.823989774184981,9.19322481403803,-0.8157808156022608,4.418502267649455,7.242649236848721,0.2603387439698204,-925.24617471
2.767597915777271,1.792814426902185,0.5906174545921381,2.9393631841291414,2.505398235178366,-0.33468015642142895,5.234940391142647,8.211953057942154,-0.49699328901002077,4.651204493562838,7.461138773294275,0.008682565805300925,-925.216885167
2.4835698250537677,0.6924600585847929,0.02904922206670832,2.676918304330044,1.2741419478161566,-1.9037630291387009,3.9789921413083547,4.627206365942549,-0.5671451928125663,3.523135943542092,3.751211428626457,-0.3203414157285997,-925.322264878
2.8459171475766696,1.7090943669127296,0.00139984066029319,2.8088456746586323,2.209675085774561,-0.11569929494055875,5.440294486848604,8.167083038235345,-0.8414627975213584,4.040370413653576,6.059455235757803,0.13448880734972168,-925.165749208
3.2343708283742436,1.9814935611835072,0.5169043939540661,3.424439300068417,3.307589762918634,-0.4907895103156758,5.918570559888417,10.254330264258826,-0.6157441627483181,5.141652797685727,9.376442059023882,-0.04154979799090137,-925.121011626
2.9923544783490255,1.5311261806186443,-0.024920419683634756,3.1298368484088184,2.2815285314629787,-0.9941660490525929,5.066786668865077,9.444293361932734,-0.27989096577440226,4.42415328842567,9.001498636356397,0.10767037272114549,-925.090095476
4.159713241791849,5.595550725200157,-0.04614595271308282,4.111016641937153,6.278302184173451,-0.05552624849034349,7.882059871515144,23.53500552238961,-0.42529184667199493,5.898883237011598,20.90554780283095,0.43170044650388234,-925.226309819
3.092249192461644,2.1686364346042493,0.42797041519057555,3.190823764166668,2.8259693950002913,-0.5081500119311557,5.87325982013577,10.277592870644856,-0.5994424445877916,4.843760507052527,9.301080452606001,0.17593186494349392,-925.329969814
3.83654178952322,2.0472699742465106,0.5076100337451324,4.012934243810787,4.949307662930997,-0.39508952799079533,6.662547556529941,13.60547156906289,-0.6160688380131123,5.717324840058904,13.768521341732349,-0.07530641770113268,-925.114639577
2.9238834215878153,0.8238128410216176,-0.5428406633521297,3.0505296755247473,2.0135293657231492,-1.2800846900670226,4.360313136955455,5.416351702532922,-0.5995247974654341,4.27139018010341,6.067175677841184,-0.3640364099190808,-925.14379064
2.85505281053328,1.4149946039127876,-0.5027091988247419,2.8478589500090865,1.8934759394840202,-0.9188028999844293,4.924599390874996,6.230922485033702,-0.9021230195943997,4.504551285179196,5.675388326820091,-0.6220417726697626,-925.204146645
3.459854662475129,3.1823010266659506,0.44308204423369985,3.5444405691627203,3.393622944499371,-0.5911420299310007,6.883126719757922,14.308901821708071,-0.7667818411635258,5.191502391927856,11.146673541492394,0.16399951481935102,-925.194065101
3.0517524856944758,1.462316609348419,0.2669203340609373,3.3028034083312505,3.4357655838276804,-0.07390353245806723,4.997119911576821,8.154920987483676,-0.2664184518829956,4.953580439687374,8.470543146831309,-0.21286770387634843,-925.176180901
3.726408201500175,3.3803814446440676,-0.07348779946791978,3.660378354355043,4.470370625783075,-0.214042792033143,6.6758142811904255,15.425732856095241,-0.49548593509772587,5.714087521422793,16.165599229663083,0.18825704990178746,-925.194203241
3.6707924313651636,2.5576170921938854,0.28076327100408854,3.8921077521328002,4.446711172609871,-0.3495647730649046,6.354991598414328,14.976144414855623,-0.32805423050989485,5.955386443479591,12.193452707690716,-0.25035815426912694,-925.109154095
2.7044255653290237,0.7790487600881716,0.19986441397335722,2.91745853849606,1.9324406766063515,-0.9117417602609873,4.4767757147295635,5.4886619146668325,-0.7495682867167259,4.060051019358326,4.920713495283478,-0.4840107665080743,-925.226395754
